company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
laser therapy & chiropractic center inc.,laser therapy & chiropractic center inc.,,us,tennessee,,murfreesboro,,,,35.8460396,-86.3921096,", murfreesboro, tennessee, united states","us, united states, tennessee, murfreesboro, , , , 35.8460396, -86.3921096",,,hospital care | medical practice | medical practices,,,,+16152178624,+16152178624,,,,,ltccboro.com,,,wix,wix/,company/laser-therapy-&-chiropractic-center-inc,,,,,,ltccboro.com,17663
delmont lindsay,,delmont lindsay,us,missouri,,saint joseph,64506,village drive,1419,39.7797312,-94.7990049,"1419 village dr, st joseph, mo 64506","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.7797312, -94.7990049",,,,,,,+18163641507,+18163641507,,,,?opi=79508299&sa=U&ved=0ahUKEwiUpqGvl-GHAxXRmYkEHXSsKa0Q61gIECgN&usg=AOvVaw3Dxk8s86jWzYDOFdGBdvtX,advanceddermatologyscc.com,,,,,,,,,"delmont lindsay is a physician assistant and hair removal service provider based in saint joseph, missouri, united states.",medical assistant | hair removal services,,17789
advanced dermatology & skin cancer center,,advanced dermatology & skin cancer center,us,missouri,,saint joseph,64506,village drive,1419,39.779766200000005,-94.79891599999999,"1419 village dr, st joseph, mo 64506","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.779766200000005, -94.79891599999999","advanced dermatology & skin cancer center is a dermatology clinic based in saint joseph, missouri, united states.","advanced dermatology is a practice focused on the full catalog of dermatology under the direction of dr. melody stone. from skin cancer diagnoses and mohs surgeries, to anti-aging treatments and hair loss, advanced dermatology is recognized as one of missouri’s leading treatment centers for laser dermatology, cosmetic dermatology, surgical dermatology, medical dermatology, and treatment of hair and nail conditions. located: 1419 village drive, st. joseph, mo. 64506
 / 816-364-1507 and 2617 burris road, maryville, mo 64468",,consumer services,hospitals & clinics,health care & social assistance,+18163641507,+18163641507,,,,,advanceddermatologyscc.com,,,,,,,,,"the advanced dermatology & skin cancer center is a medical facility located in saint joseph, missouri, united states. it specializes in skin care and cancer treatment.",cancer treatments | dermatology | medical facility | skin cancer & treatments,,18426
first baptist church of eutawville,,first baptist church of eutawville,us,south carolina,,eutawville,29048,factory road,507,33.39051290862885,-80.34516687930466,"507 factory rd, eutawville, sc 29048","us, united states, south carolina, eutawville, 29048, factory road, 507, 33.39051290862885, -80.34516687930466",,,,,,,+18034929590,+18034929590,,,,form__map,fbceutawville.com,,,wix,,,,,,,,fbceutawville.com,18525
clinical hypnotherapy centre,,clinical hypnotherapy centre,gb,england,,ramsgate,,,,,,"ramsgate, united kingdom","gb, united kingdom, england, ramsgate, , , , ,",,"i can't sing sara's praises enough , i have had an extremely unhealthy relationship with soft drink for as long as i can remember, always wanting to give up and failing time and time again. it had become like a dirty secret how many cans i'd drink a day sometimes up to 10 cans of full sugar coke. after my first session i was well on my way. i can proudly say i don't drink it anymore plus there has been the weight loss which has just happened without trying. thanks sara i think your amazing",hospital care | weight loss | health care & hospital,,,,+61412506360,+61412506360,,,,,clinicalhypnotherapycentre.com.au,,clinicalhypnotherapycentre/,wix,clinicalhypnotherapycentre/,company/clinical-hypnotherapy-centre,,,,"sara is a company that offers a program designed to help individuals overcome their unhealthy relationship with soft drinks. through a series of sessions, individuals can improve their drinking habits and achieve weight loss.",support services | weight loss support | health and wellness services | soft drinks,,18622
melody l.stone m.d. p.a.,,melody l.stone m.d. p.a.,us,kansas,,overland park,,,,38.9742502,-94.6851702,", overland park, kansas, united states","us, united states, kansas, overland park, , , , 38.9742502, -94.6851702","melody l.stone m.d. p.a. is a dermatology clinic based in overland park, kansas, united states.","dr. melody stone, m.d., faad, is a leading st. joseph dermatologist, skin cancer specialist and mohs surgeon. 816-364-1507",hospital care | skin cancers | medical practices | medical practice,consumer services,hospitals & clinics,health care & social assistance,+18163641507,+18163641507,,,,,advanceddermatologyscc.com,,AdvancedDermatologyscc/,wix,,company/melody-l.stone-m.d.-p.a.,,,,"dr. melody stone, m.d., faad is a prominent dermatologist, skin cancer specialist, and mohs surgeon based in st. joseph.",healthcare services | skin cancer diagnosis and treatment | skin condition diagnosis and treatment | mohs surgery,,21394
hoecker mary,,hoecker mary,us,missouri,,saint joseph,64506,village drive,1419,39.7797312,-94.7990049,"1419 village dr, st joseph, mo 64506, united states","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.7797312, -94.7990049","hoecker mary is a hair removal salon based in saint joseph, missouri, united states.",,,consumer services,beauty salons & hairdressers,other consumer services,+18163641507,+18163641507,,,,,advanceddermatologyscc.com,,,,,,,,,"hoecker mary is a business categorized under hair removal services. it is located in saint joseph, missouri, united states. the establishment offers various services related to hair removal and is equipped with wheelchair-accessible entrances, parking, and restrooms. appointments are recommended for services provided.",service provider | beauty services | hair removal services,,21430
first baptist church of eutawville,,first baptist church of eutawville,us,south carolina,,eutawville,29048,,,33.39479763571428,-80.31706608461539,", eutawville, south carolina, 29048, united states","us, united states, south carolina, eutawville, 29048, , , 33.39479763571428, -80.31706608461539",,,,,,,+18034929590,+18034929590,,,,,fbceutawville.com,,,,,company/first-baptist-church-of-eutawville,,,,,,,21536
wassersportschule oberallgäu,,wassersportschule oberallgäu,de,bavaria,,immenstadt im allgäu,87509,,,47.561006,10.2201663,,"de, germany, bavaria, immenstadt im allgäu, 87509, , , 47.561006, 10.2201663","wassersportschule oberallgäu is a boat rental & chartering services company based in immenstadt im allgäu, germany.",,,professional services,passenger transport services,transport & warehousing,+49832352200,+49832352200,info@allgaeu-sailing.de,,,,wassersportschule-oberallgaeu.de,,WassersportschuleOberallgaeu/,,,,,,,,,,22469
wassersportschule oberallgäu,,wassersportschule oberallgäu,de,bavaria,,immenstadt im allgäu,87509,seepromenade,15,47.5728003,10.1925135,seepromenade 15 87509 immenstadt,"de, germany, bavaria, immenstadt im allgäu, 87509, seepromenade, 15, 47.5728003, 10.1925135","wassersportschule oberallgäu is a sailing club based in immenstadt im allgäu, germany.",auf unserer website wassersportschule oberallgäu erfahrt ihr alles was wir euch anbieten können.,,consumer services,sports,"arts, entertainment & recreation",+49832352200,+49832352200 | +4991220232,info@allgaeu-sailing.de,,,,wassersportschule-oberallgaeu.de,de,,wix,wassersportschuleoberallgaeu/,company/wix-com,,,,"wassersportschule oberallgau is a company based in wiedemannsdorf, bavaria, specializing in water sports instruction. the company offers courses in sailing, windsurfing, kitesurfing, and catamaran sailing. additionally, they provide motorboat and sailboat licenses, sup and kayak rentals, and various water sports equipment rentals. wassersportschule oberallgau also offers charter services and organized trips.",sailing instructions | chartering service | boat rental services | towing service | motorboat license training | catamaran sailing instruction services provider | kiteboarding lessons | windsurfing instruction | stand-up paddleboarding equipment rental | wingsurfing instruction services,allgaeu-segeln.de | wassersportschule-oberallgaeu.de,22627
pangea labour soltuions,,pangea labour soltuions,za,gauteng,,johannesburg,2198,,,-26.170427414285715,28.080405728571428,", johannesburg, gauteng, 2198, south africa","za, south africa, gauteng, johannesburg, 2198, , , -26.170427414285715, 28.080405728571428",,"pangea labour solutions was formed in 2007 by it's current directors with their vision to become an ""ultimate human capital solutions partner"". over the past years we have grown from strength to strength due to the fact that we are big enough to handle your human capital affairs professionally, but yet small enough to still service our clients with personal interest. we pride ourselves on being approachable, yet professional and consistently offer exceptional service at affordable prices.",labours laws | development & training | legal services | health and safety | human recruitment,,,,,,,,,,johann08.wixsite.com,,,,,company/pangea-labour-soltuions,,,,"pangea labour solutions is a company that was founded in 2007 by its current directors with the goal of becoming an ""ultimate human capital solutions partner"". over the years, the company has grown significantly and is known for its ability to handle human capital affairs professionally while still providing personalized service to clients. pangea labor solutions prides itself on being approachable, professional, and offering exceptional service at affordable prices.",human capital solutions provider | professional human capital affairs,,24055
joy of communication,,joy of communication,gb,england,,cambridge,,,,52.2055314,0.1186637,", cambridge, united kingdom","gb, united kingdom, england, cambridge, , , , 52.2055314, 0.1186637",,"welcome to joy of communication. my name is yasmin and after a few years delivering training sessions and facilitating workshops in customer service and intercultural awareness and communication, i am now a freelance trainer. why am i passionate about being an intercultural communication and customer service trainer. there are many reasons such as living and working in three different countries, studying languages, working with colleagues and customers worldwide and the light bulb moment was when i attended the ‘developing intercultural competence' course at the london school of international communication. i was inspired and thought this is what i am supposed to be doing and went on to obtain a post-graduate certificate in intercultural communication. i offer general intercultural awareness and communication workshops for individuals and groups and, global customer service excellence workshops to help customer service professionals communicate more effectively and inclusively across cultures.",communication workshops | professional coaching | training | educational | intercultural communication | customer service assistance | education management,,,,,,,,,,joyofcommunication.co.uk,,,,,company/joy-of-communication,,,,"joy of communication is a freelance training company founded by yasmin, a freelance trainer specializing in customer service and intercultural awareness and communication. yasmin's passion for intercultural communication and customer service training stems from her experience living and working in three different countries, studying languages, and working with colleagues and customers worldwide. after attending the 'developing intercultural competence' course at the london school of international communication, yasmin obtained a post-graduate certificate in intercultural communication. joy of communication offers general intercultural awareness and communication workshops for individuals and groups, as well as global customer service excellence workshops to enhance communication between customer service professionals across cultures.",freelaboration training | global customer service excellence workshops | basic workshops on intercultural awareness | freelance trainer,,24757
farm life creamery,,farm life creamery,us,south dakota,,ethan,,,,43.547762,-97.988129,"41053 265th st, ethan, sd, united states, south dakota","us, united states, south dakota, ethan, , , , 43.547762, -97.988129","farm life creamery is a dairy farm/store based in ethan, south dakota, united states.","we started with small batch, artisan cheese using grade a milk from our family’s holstein herd",artisanal cheese,nondurable products,"meat, poultry & dairy",food & beverages,+16059999824,+16059999824,laura@farmlifecreamery.com,,,,farmlifecreamery.com,,farmlifecreamery/,,,,,,,"the company specializes in producing small batch, artisan cheese using grade a milk from their family's holstein herd.",grade a dairy products manufacturer | food manufacturing | small batch artisan farm cheese | holstein cheese,,25586
pangea labour,pangea labour solutions pty ltd.,pangea labour,za,gauteng,fontainebleau,city of johannesburg metropolitan municipality,2194,republic road,252,-26.1054885,27.9759,"1st floor, unit 4, netwater place
252 oak avenue cnr republic road
randburg
2194","za, south africa, gauteng, city of johannesburg metropolitan municipality, 2194, republic road, 252, -26.1054885, 27.9759","pangea labour is an employment attorney based in city of johannesburg metropolitan municipality, south africa.","pangea labour solutions (pty) ltd was initially formed with a vision to become a labour law consultancy with a different, fresh approach to labour law. the business has grown from strength to strength due to our human approach and integrity which forms a vital part of the company's success since its inception.",labor law consultancy | labours laws,professional services,lawyers,legal,+27110010220,+27767237983 | +27210014056 | +27872657620 | +27210014057 | +27110575062 | +27210014058 | +27110010220 | +27120018497 | +27100203513 | +27115049007,helpdesk@pangealabour.co.za,helpdesk@pangealabour.co.za,,,pangealabour.co.za,en,,wix,,company/wix-com,,,,pangea labour solutions (pty) ltd is a labour law consultancy that offers a unique and fresh approach to labour law. the company was founded with a vision to provide professional services in the field of labour law.,legal consultancy | labor law consultancy,johann08.wixsite.com | pangealabour.co.za,26369
first baptist church of eutawville,,first baptist church of eutawville,us,south carolina,,eutawville,29048,,,33.39479763571428,-80.31706608461539,", eutawville, south carolina, 29048, united states","us, united states, south carolina, eutawville, 29048, , , 33.39479763571428, -80.31706608461539","first baptist church of eutawville is a churches & religious organization based in eutawville, south carolina, united states.",,religious institutions,non profit,churches,non profit,+18034929590,+18034929590,,,,,fbceutawville.com,,,,,company/first-baptist-church-of-eutawville,,,,,,fbceutawville.com,26815
edward grant salon,,edward grant salon,us,virginia,,roanoke,,,,37.270973,-79.9414313,", roanoke, virginia, united states","us, united states, virginia, roanoke, , , , 37.270973, -79.9414313",,,,,,,+15403427997,+15403427997,,,,,edwardgrantsalon.com,,,wix,,company/edward-grant-salon,,,,,,edwardgrantsalon.com,27006
edward grant salon,,edward grant salon,us,virginia,,roanoke,,,,37.270973,-79.9414313,", roanoke, virginia, united states","us, united states, virginia, roanoke, , , , 37.270973, -79.9414313",,,,,,,+15403427997,+15403427997,,,,,edwardgrantsalon.com,,,,,company/edward-grant-salon,,,,,,,27099
carolina protective services,carolina protective services llc.,carolina protective services,us,north carolina,,goldsboro,27534,north berkeley boulevard,1101b,35.38088607788086,-77.93212890625,"1101b north berkeley boulevard, 27534, goldsboro, nc, us","us, united states, north carolina, goldsboro, 27534, north berkeley boulevard, 1101b, 35.38088607788086, -77.93212890625","carolina protective services is an alarms, surveillance & security systems company based in goldsboro, north carolina, united states.","carolina protective services has been providing industry leading uniformed security services to eastern nc since 2022. fair prices, superior quality and exceptional customer service are guaranteed when you work with us. with decades of combined security and law enforcement experience, we've learned our clients value great service with experienced and friendly professionals. we believe that our team is the best in the business, and have complete and total confidence in every person providing our services. we focus on personalized service, competitive rates and customer satisfaction, we're always striving to meet and exceed expectations. cps is proud to offer licensed law enforcement officers to perform beyond the scope of traditional security. cps offers peace of mind to make sure your special event goes through smoothly. cps is pivoting to put more focus on educational facilities in eastern north carolina.",,professional services,other professional services,other professional services,+19197507512,+19197507512 | +19196269222,service@cppsnc.com,service@cppsnc.com,,,cppsnc.com,en,CPPSNC/,CPPSNC,CPPSNC/,,,,,"carolina protective services (cps) is a private security and law enforcement company based in eastern north carolina. they offer armed and unarmed security officers, licensed law enforcement officers, and school resource officers to provide security services for events such as weddings, concerts, and other special occasions. cps is committed to providing professional, timely, and efficient service to their clients. their officers undergo additional classroom and practical training to ensure effective use of their equipment and are punctual, approachable, and friendly. cps has decades of combined security and police experience and is dedicated to providing great service with integrity.",law enforcement & military | armed & unarmed security | private security services | licensed armed security officers | uniformed security services,cppsnc.com | onesecure.me,27560
wassersportschule oberallgäu,,wassersportschule oberallgäu,de,bavaria,,immenstadt im allgäu,87509,seepromenade,15,47.57054540000001,10.190999000000001,"seepromenade 15, 87509 immenstadt im allgäu, germany","de, germany, bavaria, immenstadt im allgäu, 87509, seepromenade, 15, 47.57054540000001, 10.190999000000001",,,,,,,+49832352200,+49832352200,,,,,wassersportschule-oberallgaeu.de,,,,,,,,,"the wassersportschule oberallgäu is a sports school located in immenstadt im allgäu, bavaria, germany.",educational | recreational instruction | sports and recreation instruction | swim instruction,,27935
pangea labour soltuions,,pangea labour soltuions,za,gauteng,,johannesburg,2198,,,-26.170427414285715,28.080405728571428,"johannesburg, gauteng, 2198, south africa.","za, south africa, gauteng, johannesburg, 2198, , , -26.170427414285715, 28.080405728571428",,"pangea labour solutions was formed in 2007 by it's current directors with their vision to become an ""ultimate human capital solutions partner"". over the past years we have grown from strength to strength due to the fact that we are big enough to handle your human capital affairs professionally, but yet small enough to still service our clients with personal interest. we pride ourselves on being approachable, yet professional and consistently offer exceptional service at affordable prices.",legal services | health and safety | labours laws | human recruitment | development & training,,,,,,,,,,johann08.wixsite.com,,,,,company/pangea-labour-soltuions,,,,"pangea labour solutions is a company that was founded in 2007 by its current directors with the goal of becoming an ""ultimate human capital solutions partner"". over the years, the company has grown significantly and is known for its ability to handle human capital affairs professionally while still providing personalized service to clients. pangea labor solutions prides itself on being approachable, professional, and offering exceptional service at affordable prices.",professional human capital affairs | human capital solutions provider,johann08.wixsite.com,28056
dm digital solutions,david mitchell digital solutions inc.,dm digital solutions,ca,ontario,erin mills,mississauga,l5k 2r8,dundas street west,2400,43.5284253,-79.6738107,"2400 dundas st w mississauga, l5k 2r8 canada","ca, canada, ontario, mississauga, l5k 2r8, dundas street west, 2400, 43.5284253, -79.6738107","dm digital solutions is a digital & marketing agency based in mississauga, ontario, canada.","we work with the brand to develop a life-cycle marketing strategy that will leverage machine learning advertising to generate sustainable leads & sales. we develop life-cycle strategies that are designed to deliver the right message at the right time. the increased competition and cost associated with advertising online has required businesses to become more tactical with how they communicate and connect with their audience. running an ad and expecting a direct response just doesn't cut it anymore. we develop a strategy specific to each business that involves engaging with their audience depending on where they are in the purchase process, catering the messaging specifically to the conversation going on in their head before turning them into a customer. this is designed in a unique way to build the relationship, brand equity and reputation of the brand in the consumer's mind before converting them into a life time customer. no business is created equal. that is why at dmds we specialize in an array of different services that we customize to suit each and every client's unique needs.",campaign execution | online advertising | marketing and strategy | conversational sales | brand equity | growth and strategy | experience optimization | marketing campaigns | digital marketing | professional services | life & times | creative design | machine learning | search display | campaign management,professional services,marketing & advertising agencies,advertising & marketing,+18886233315,+18886233315,david@digitalsolutions.co,,,,dmdigitalsolutions.co,en,DMDS-300286367527817/,Wix,dmdigitalsolutions/,,,,,"dm digital solutions, legally known as david mitchell digital solutions inc., is a digital marketing company based in mississauga, ontario. the company specializes in optimizing and scaling facebook marketing campaigns for digital businesses. with over five years of experience, dm digital solutions develops unique creative messages and campaign structures through complex data analysis to generate sustainable sales and leads. they offer a range of services including facebook campaign management, creative development, google adwords campaigns, and customer relationship automation. the company focuses on creating tailored marketing strategies that build brand equity and engagement, helping businesses of all sizes to effectively connect with their target audience.",google adwords services | facebook ads campaigns | brand equity | lifecycle marketing | machine-learning-based advertising solutions | system implementation | sustainable leads and sales generation | digital marketing services | targeted search campaigns | data analysis | creative messaging,dmdigitalsolutions.co,28822
spectrum imaging center,,spectrum imaging center,us,new york,queens,new york,11419,liberty avenue,129-08,40.68925675,-73.81583148953342,"129-08 liberty ave, 11419, queens, ny, new york","us, united states, new york, new york, 11419, liberty avenue, 129-08, 40.68925675, -73.81583148953342","spectrum imaging center is a photographer/photographic studio based in new york, united states.",,,consumer services,photographers & photographic studios,other consumer services,+17188452700,+17188452700,,,,,spectrumimagingcenter.com,,SpectrumImagingCenter/,,,,,,,,,spectrumimagingcenter.com,29428
laser therapy & chiropractic center inc.,laser therapy & chiropractic center inc.,,us,tennessee,,murfreesboro,,,,35.8460396,-86.3921096,", murfreesboro, tennessee, united states","us, united states, tennessee, murfreesboro, , , , 35.8460396, -86.3921096",,,,,,,+16152178624,+16152178624,,,,,ltccboro.com,,,,,company/laser-therapy-&-chiropractic-center-inc,,,,,,,30581
melody l.stone m.d. p.a.,,melody l.stone m.d. p.a.,us,kansas,,overland park,,,,38.9742502,-94.6851702,"overland park, kansas, united states","us, united states, kansas, overland park, , , , 38.9742502, -94.6851702","melody l.stone m.d. p.a. is a dermatology clinic based in overland park, kansas, united states.","dr. melody stone, m.d., faad, is a leading st. joseph dermatologist, skin cancer specialist and mohs surgeon. 816-364-1507",medical practice | hospital care | skin cancers | medical practices,consumer services,hospitals & clinics,health care & social assistance,+18163641507,+18163641507,,,,,advanceddermatologyscc.com,,AdvancedDermatologyscc/,wix,,company/melody-l.stone-m.d.-p.a.,,,,"dr. melody stone, m.d., faad is a prominent dermatologist, skin cancer specialist, and mohs surgeon based in st. joseph.",skin cancer diagnosis and treatment | mohs surgery | skin condition diagnosis and treatment | healthcare services,advanceddermatologyscc.com,31553
farm life creamery,farm life creamery llc.,farm life creamery,us,south dakota,,ethan,57334,,,43.546318,-98.036963,"41053 265th st. ethan, south dakota 57334","us, united states, south dakota, ethan, 57334, , , 43.546318, -98.036963","farm life creamery is a dairy farm/store based in ethan, south dakota, united states.","facebook farm life creamery7,277 followersfollow pagefollowedsharefarm life creameryon wednesdaypackaging day at mitchell locker. made in small batches in ethan, sd, with grade a milk from our own holstein herd. the small batch, hand-made smoked meat stick included in the combo from mitchell locker is their proprietary blend of seasoning, and is actually smoked. made in mitchell, sd. see more3116farm life creameryon mondayanyone need a great deal on a new, crated, never used merchandising 3-door cooler?+2farm life creamery7,277 followers · october 30for sale. retail $3599 plu...s shipping. but rather than have cold weather ruin it we've decided to share the opportunity. hand stretched, hand formed, hand rolled, farm life creamery mozzarella is a unique, grade a whole milk version of this well known cheese variety that's great for snacking or cooking with or, many have told us our pizza bites and pepperoni pinwheels are like a crustless pizza for lunch. we love local collaborations. we handcraft small batch farmstead cheese using grade a milk from our family's holstein herd in ethan, south dakota.",field trips & tours | artisanal cheese | farm fresh | petting zoos | ice cream cones | cheese shops | chocolate milk | mini golf course | farm experience | ice cream | company picnics | field trips & group tours | party & events | cheddar cheese | homemade ice cream | farmstead cheese | milk bottle | fresh milk | dairy processing | gift boxed | fur & feathers | farm store | farm animals | dairy farm | ponies & horses | geese & ducks | farmers markets | cheese making | cheese curds | mini donkeys | meal time | family farm | sea foods | petting farm | single head | produce & products | inventory for sale | packaging labels | printed labels,nondurable products,"meat, poultry & dairy",food & beverages,+16059999414,+16059999414 | +16059999824,laura@farmlifecreamery.com,,,,farmlifecreamery.com,en,farmlifecreamery/,,wix/,,,,,"farm life creamery, legally known as farm life creamery llc., based in ethan, south dakota, is a family-owned business specializing in handcrafted small-batch artisan cheese and bottled farm-fresh milk. the company utilizes grade a milk from their family's holstein herd to produce a variety of cheese curds and aged cheddars, including flavors such as gruyere, mozzarella, colby, cotswold, and their unique ""chocolate cheddar."" farm life creamery is also the only licensed grade a bottling plant in south dakota, offering non-homogenized milk that retains its natural creaminess. in addition to their dairy products, the company operates a farm experience featuring a petting zoo, mini-golf course, and a playground made from tractor tires.",grade a milk | school field trips | family gatherings | ice cream | petting zoos | mini golf | learning about food | company picnics | ssustainable farming education | farm experience | farm-fresh milk | milk bottling | handcrafting small batch artisan cheese | birthday parties,farmlifecreamery.com,31868
spectrum imaging center,,spectrum imaging center,us,new york,brooklyn,new york,11419,liberty avenue,129-08,40.6892736,-73.8158321,"spectrum imaging center, 129-08, liberty ave, south richmond hill, ny 11419, united states","us, united states, new york, new york, 11419, liberty avenue, 129-08, 40.6892736, -73.8158321","spectrum imaging center is an awards, trophies & plaques store based in new york, united states.",,,durable products,sporting goods,toys & sporting goods,+17188452700,+17188452700,,,,?opi=79508299&sa=U&ved=0ahUKEwivhrC1sZyIAxUiU6QEHcOSOCMQ61gIFigS&usg=AOvVaw1N-NTAc5lX0v9qB3QiVtTS,spectrumimagingcenter.com,,,,,,,,,"spectrum imaging center is a business located in new york, united states. it operates in multiple categories including photo shop, banner store, gift shop, print shop, promotional products supplier, sign shop, and trophy shop.",onsite services | trophy shops | gifts & shop | assembly and service | photo shop | commercial printing | banner store | sign shop | in-store pickup | promotional products supplier,,32233
kelly n. buchholz dc,,kelly n. buchholz dc,us,tennessee,,murfreesboro,37130,north university street,524,35.8505278,-86.3803289,"524 n university st, murfreesboro, tn 37130, united states","us, united states, tennessee, murfreesboro, 37130, north university street, 524, 35.8505278, -86.3803289","kelly n. buchholz dc is a chiropractic clinic based in murfreesboro, tennessee, united states.",,,consumer services,therapy & alternative medicine,health care & social assistance,+16152178624,+16152178624,,,,?opi=79508299&sa=U&ved=0ahUKEwiQ9-elvpeIAxWLRaQEHdx6BRAQ61gIFCgQ&usg=AOvVaw12ZoSMlvatQyNMw-iaGXYU,ltccboro.com,,,,,,,,,"kelly n. buchholz, dc is a chiropractor based in murfreesboro, tennessee, united states.",healthcare services | chiropractic,,32456
spectrum imaging center,,spectrum imaging center,us,new york,queens,new york,11419,liberty avenue,129-08,40.689279600000006,-73.81585009999999,"129-08 liberty ave, queens, ny 11419","us, united states, new york, new york, 11419, liberty avenue, 129-08, 40.689279600000006, -73.81585009999999","spectrum imaging center is a photographer/photographic studio based in new york, united states.",,,consumer services,photographers & photographic studios,other consumer services,+17188452700,+17188452700,,,,,spectrumimagingcenter.com,,SpectrumImagingCenter/,,spectrumimagingcenter/,,,,,"spectrum imaging center is a business located in new york, united states. it offers a variety of services including photography, banner creation, custom t-shirt design, digital printing, picture framing, promotional products, screen printing, and shipping and mailing.",digital printing services | promotional products supplier | shipping and mailing services | banner creation services | photography services | t-shirt design services | picture framing services,,33188
